cluster,id,title,manufacturer,price,__source
1499,1551,judy collins steve bach yamaha judy collins - judith - smart pianosoft,,14.86,google
1751,2186,various artists hudson music classic solos and drum battles - vol. 2 - dvd,,22.13,google
1349,1221,ulead videostudio 10,corel,69.99,amazon
2202,2827,panda software bus sec 2006 3001-5k 2yr - b2pbsa6si,,26,google
3259,4558,roxio(r) easy media creator(r) 9 suite,,99.99,google
2718,3642,emc securid appl mnt - base/ ext 14mo per u 505-750 - app0000750be14,,23,google
1548,1682,aspyr star wars battlefront mac os x,,45.99,google
2096,2694,emc fed id mgr for 100 conn for ct authmgr cust - fimm-100r,,263686,google
2871,4009,software requirements by karl eugene wiegers 9780735618794,,24.03,google
2312,3027,sonicwall 01-ssc-6779 sonicwall email transfer mailfrontier 25u 1svr,,160.72,google
2179,2791,specialty double window envelopes to match your forms & checks,,67.49,google
3170,4452,systemsuite 6(tm) professional mini,,49.99,google
1684,2043,stevie ray vaughan hal leonard corporation stevie ray vaughan's greatest hits - signature licks dvd,,14.86,google
1310,535,microsoft windows live onecare 1.5 online pc care subscription [12 months],microsoft,49.95,amazon
1502,1560,happy traum homespun fingerstyle arrangements for hymns spirituals and sacred songs - dvd one,,22.13,google
1711,2089,711-00011 microsoft entertainment pack - ( v. 2.0 ) - complete package - 1 user - pc - cd,,23.57,google
1570,1755,yamaha moulin rouge - music from baz luhrmann's film smart pianosoft,,25.77,google
1844,2418,individual software prm-rce - resumemaker career editions win (win 98 me nt 2000 xp),,33.97,google
3029,4270,abacus software s546 usa extreme landscapes for fs2004 and fs2002 - 3cd set,abacus software,28.99,google
2910,4059,abacus software s546 usa extreme landscapes for fs2004 and fs2002 - 3cd set,abacus software,28.99,google
1133,145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,amazon
2553,3309,633808441159 wasp mobileinventory network edition - ( v. 3 ) - product upgrade package - 5 us,,522.73,google
1364,1381,eqzfn07-201 zetafax business edition - license - 5 users - win,,499.17,google
1666,1998,christine stevens hal leonard the art and heart of drum circles,,18.5,google
1198,242,lotus dev. ibm db2 net search extender - ( v. 8.2 ) - media ( bb0kyna ),lotus development corp,0,amazon
1216,275,easy drums (jewel case),arcmedia,9.99,amazon
2683,3581,panda software filesecure2006 26-50 1yr - b1fs6sb-gov,,22,google
1703,2081,thomas zink miles davis yamaha porgy and bess - a miles davis tribute - (for cd-compatible modules),,29.4,google
2510,3260,22101180 adobe acrobat capture page pack - license - 100000 pages - win,,1113.53,google
2413,3150,11273 hasbro family game collection 2006 - complete package - 1 user - pc - cd - win,,14.51,google
2832,3885,ik multimedia groovemaker le live-remixing liveremixing software music production software,,29.99,google
2468,3214,namco 15022 moto gp psp - sony psp software,,36.99,google
2280,2977,quark inc qrkxppsptversion7 ugdsingleuser mac/win 122217,quark inc,604.5,google
1687,2047,various hal leonard left hand bass techniques,,14.86,google
2066,2664,net jet game system for pc,,24.99,google
3158,4440,adobe dreamweaver cs3 - complete package - 1 user - academic - cd - windows,,189,google
3271,4570,family tree maker 16 collectors edition,,99.99,google
3061,4318,encyclopedia of our living oceans,,8.95,google
1482,1502,01-ssc-6011 sonicwall update service for sonicwall content security manager 2100 cf - mainte,,5781.25,google
1210,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479,amazon
1622,1883,horacio hernandez hudson music horacio hernandez - live at the modern drummer festival 2000,,18.5,google
2083,2681,real world corporation(tm) compatible laser checks,,106.29,google
1338,1052,reader rabbit learn to read phonics pre kindergarten,the learning company,9.99,amazon
1238,305,tonka raceway - xp compatible (jewel case),hasbro interactive,29.95,amazon
1925,2520,the print shop(r) 22,,29.99,google
2112,2713,quickbooks(r),,199.99,google
1256,340,zoboomafoo animal logic cd/workbook combo,brighter minds media inc.,14.99,amazon
2286,2984,emc auth mgr mnt entupg/ext 10m per/u 30-50u - aut0000050ue10,,17,google
1214,269,microsoft publisher with digital imaging 2003 [old version],microsoft,209.99,amazon
1415,1433,29270077 adobe creative suite 3 web standard - product upgrade package - 1 user - upgrade,,843.15,google
2852,3973,filemover software utility,,21.1,google
2257,2934,homespun - 641604 - norman blake's guitar techniques - dvd 1: songs instrumentals and styles,,22.13,google
2705,3621,laplink software pafglle104000p0rtpen - laplink everywhere v.4.0 retail edition remote management - complete product - remote management - complete product - pc,,39.97,google
1279,405,vivaldi's musical adventure pod,fogware publishing,9.95,amazon
2808,3828,onone software inc. mpr-40212 - on1 mask pro v.4.0 - upgrade - graphics/designing - 1 user - upgrade package - standard - pc mac,,66.97,google
1347,1172,symc ghost solution suite 2.0 media,symantec,35.57,amazon
2247,2916,crystal reports xi developer edition - business objects - w-1rd-e-wx-00,,400.03 gbp,google
1957,2552,sony playstation 2: god of war,,19.95,google
2939,4090,scaling software agility: best practices for large enterprises,,42.56,google
1567,1743,i spy mystery by topics entertainment,,23.99,google
2951,4103,freeverse software 006 active lancer,freeverse software,18.99,google
2730,3667,emc auth mgr mnt base 24x7 10m per/u 7505-10000u - aut0010000be10,,15,google
2027,2625,quicken(r) quickbooks(r) microsoft money(r) and simply money(r) elegant laser checks,,114.99,google
2631,3428,punch software 10602 - concepts 2d cad design,,38.97,google
1713,2091,bablbr1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux - (,,842.73,google
3108,4367,wacky bird hunter,,8.95,google
1983,2578,deposit slips,,23.79,google
2794,3800,panda software dominosecure 101-250 1yr - b1ds6d,,22,google
2269,2958,adobe photoshop cs3 (v10.0) mac - adobe - 13102488,,537.65 gbp,google
1228,294,dk rainbow fish most beautiful fish,dk,9.99,amazon
1308,526,cadopia 6 standard edition by cadopia,global marketing partners,295,amazon
1530,1641,steve finger steve finger songs of gershwin porter & rodgers - ez play today,,22.13,google
1537,1658,richard friedman richard friedman the best of elton john - ez play today,,22.13,google
2897,4041,abacus software s461 train sim modeller for pc,abacus software,32.99,google
1271,393,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099,amazon
1426,1444,910584-001 rumba as/400 edition - ( v. 7.2 ) - upgrade package - 1 processor - tier p60 - c,,26759.24,google
1596,1831,hal leonard club mix,,19.23,google
1460,1478,j4300-ipsec-ltu juniper networks ipsec license for j4300 - license - 1 device,,840,google
2235,2895,panda software govt entsec truprevent 10-25u 2yr - ub2pesapra-gov,,44,google
1258,342,let's learn about time & date,selectsoft publishing,19.95,amazon
1425,1443,5325301873 snap appliance snap care - snap enterprise data replicator technical support - c,,377.06,google
1110,14,domino designer/developer v5.0,lotus development,95,amazon
3209,4508,palo alto business plan pro 2007,,83.99,google
2809,3830,quark 119700 quarkxpress 6.5 mac,quark,736.99,google
2067,2665,peachtree(r) compatible laser checks-accounting for windows versions 3.5-7.0,,106.29,google
1701,2077,yamaha company - smart pianosoft,,18.5,google
1171,213,netmanage rumba web as/400 edition ( 910523-002 ),netmanage,0,amazon
1579,1782,iolo technologies llc drivescrubber 3,,23.69,google
1695,2062,petula clark yamaha downtown: the greatest hits of petula clark - smart pianosoft,,14.86,google
2827,3874,emc auth mgr mnt base 9x5 23m per/u 7505-10000u - aut0010000bs23,,17,google
2664,3515,media 100 cinestream editing & streaming software consumer video editing software,,49.95,google
3153,4435,super solvers - mission think - 25 user site license,,79.95,google
1583,1794,everett greene sue downs yamaha it's easy being greene! - pianosoft plus audio,,29.4,google
2315,3031,myinvoices & estimates deluxe,,39.99,google
1510,1576,david grier homespun video bluegrass guitar,,22.13,google
2649,3467,individual software pmm-bp6 - business planmaker professional 2007 - win 98 me 2000 xp,,33.97,google
1340,1059,quarkxpress 7 ( windows & macintosh ),quark,899,amazon
2220,2858,nikon capture nx software,,149.99,google
2675,3554,emc securid appl mnt - ent/ ext 22mo per u 3505-5k - app0005000ee22,,24,google
2338,3067,24p8231 ibm fastt flashcopy option - w/ volumecopy - license - 1 server,,18097.05,google
1649,1962,global creative group various vj world visuals starter pack - backgrounds & dancers,,18.5,google
1396,1413,633808105020 wasp bar code labeler - complete package - 3 users - cd - win - english,,195.77,google
1251,331,instant home cooking (jewel case),topics entertainment,9.99,amazon
3279,4578,microsoft(r) money 2007 deluxe,,49.99,google
1444,1462,19500220 adobe creative suite 3 design premium - product upgrade package - 1 user - upgra,,1687.48,google
1734,2140,microsoft uea-00033 - visual studio 2005 team edition for database professionals with msdn premium subscription renewal - complete product - software development - standard - 1 user - complete product - pc- free shipping,,2072.97,google
3133,4414,mother goose - interactive storybook,,8.95,google
1696,2067,mike garson the burt bacharach songbook,,25.77,google
3222,4521,vhs to dvd 3.0 deluxe,,99.99,google
1359,1376,cd384-aisk9= cisco ios advanced ip services - complete package - cd,,2068.26,google
2064,2662,quicken(r) quickbooks(r) microsoft money(r) and simply money(r) elegant laser checks,,114.99,google
2336,3065,raz26e mcafee preventsys risk analyzer - media - volume - win - english,,13.95,google
2723,3656,panda software ae gatedef 8050 antispm mod 5001-7500 3yr - b3pgdaasj-edu,,14,google
3138,4420,print workshop 2006 limited edition + 800000+ images,,7.95,google
2129,2736,magix samplitude 9 professional music production software,,999,google
3223,4522,oxford english/spanish dictionary expansion sd/mmc card for palm os(r) and pocket pc,,49.99,google
2116,2718,bias deck 3.5 software music production software,,299,google
2001,2597,continuous checks for peachtree(r) complete iii for dos v. 5.0-10.0,,91.59,google
2974,4152,steinberg nuendo 3 - educational edition music production software,,999.99,google
2838,3897,zetafax 10u tech support annual technical support pack,,109.99,google
1989,2585,barbie: horse adventures for pc,,19.99,google
2447,3191,u84-00101 microsoft windows server 2003 for small business - license - 5 device cals - ope,,303.9,google
1617,1873,filemaker mobile 8,,65.99,google
2493,3240,sp32i570305m1200u connectivity secure shell 2007 - upgrade package - 5 users - cd - win,,34.22,google
3244,4543,the print shop(r) elements: labels logos & more,,19.99,google
3101,4360,speak & learn! dutch,,14.95,google
1147,160,fontware pro+,informatics,0,amazon
1656,1982,marcy marxer cathy fink homespun video making and playing homemade instruments,,14.86,google
2518,3269,433691-b21 hp proliant essentials power regulation manager - license - 1 server - win,,88.56,google
1463,1483,nbcn1005 netbotz central - license - 5 nodes - win,,749.01,google
2527,3278,ap9009 powerchute plus - license and media - 1 user - cd - win,,63.86,google
2167,2776,three-to-a-page 7 ring check binder,,20.09,google
2695,3600,smart-sound sonicfire pro 4 corporate edition - mac os x audio software for video,,448.95,google
2660,3505,ableton live 6 software - upgrade to live 6 for owners of live 5 music production software,,219,google
1476,1496,ua037-ux00w-5.3 netraverse merge server version - ( v. 5.3 ) - version upgrade license - 1 serve,,803.32,google
2450,3195,alfred's basic piano library for children - level 2 disk,,26,google
2889,4030,software architectures and component technology 9780792375760,,205,google
1291,427,victorymul submitwolf version 6.0 ( swolf6r ),victory multimedia,149.99,amazon
2304,3014,symantec 11105975 - backup exec 11d for windows servers business pack bundle - w/ continuous protection server - complete package + 1 year essential support - 1 server - buying programs : business pack - cd - win - multi,,600.97,google
1817,2374,microsoft windows server 2003 terminal server cals 20-pack (per device),,2429.99,google
2306,3017,nintendo ntrpawie hotel dusk: room 215 ds - nintendo ds software,,28.99,google
1787,2248,sara davis buechner johannes brahms yamaha buechner plays brahms,,25.77,google
1762,2210,daniel abrams play piano by ear - level 1,,36.67,google
1319,575,millionaire sports edition (jewel case),disney interactive,9.99,amazon
1434,1452,298881 quickbooks customer manager - ( v. 2.5 ) - complete package - 1 user - cd - win,,69.38,google
1780,2236,greg koch lynyrd skynyrd hal leonard lynyrd skynyrd - signature licks dvd,,14.86,google
2813,3842,aec software 2073001000122 - aec details v.3.0 - complete product - project management/version control - 1 user(s) - complete product - academic - english - pc,,89.97,google
2119,2721,sony imz-rs301 imzrs301 additional client upgrade cctv software,,374.95,google
3015,4254,fujifilm hyper utility software hs-v3 hsv3 upgrade other software,,59.95,google
2344,3073,ma-3880-2006 imail server plus 2006 - upgrade license + 1 year service agreement - 1000 users,,1765.86,google
